icao,name,city,country,latitude,longitude,type
SAZY,Aviador C. Campos Airport,Chapelco/San Martin de los Andes,AR,-40.075401,-71.137299,medium_airport
SBAA,Conceição do Araguaia Airport,Conceição do Araguaia,BR,-8.34835,-49.301498,medium_airport
SBAC,Aracati Dragão do Mar Regional Airport,Aracati,BR,-4.568896,-37.805135,medium_airport
SBAE,Bauru/Arealva–Moussa Nakhal Tobias State Airport,Bauru,BR,-22.160755,-49.070325,medium_airport
SBAF,Campo Délio Jardim de Mattos Airport,Rio de Janeiro,BR,-22.875099,-43.384701,medium_airport
SBAM,Amapá Airport,Amapá,BR,2.07751,-50.8582,small_airport
SBAN,Anápolis Airbase,Anápolis,BR,-16.2292,-48.964298,medium_airport
SBAQ,Araraquara Airport,Araraquara,BR,-21.812,-48.132999,medium_airport
SBAR,Aracaju - Santa Maria International Airport,Aracaju,BR,-10.984,-37.070301,medium_airport
SBAT,Piloto Osvaldo Marques Dias Airport,Alta Floresta,BR,-9.866389,-56.106298,medium_airport
SBAU,Araçatuba Airport,Araçatuba,BR,-21.141479,-50.424575,medium_airport
SBAX,Romeu Zema Airport,Araxá,BR,-19.5632,-46.9604,medium_airport
SBBE,Val de Cans/Júlio Cezar Ribeiro International Airport,Belém,BR,-1.379279,-48.476207,large_airport
SBBG,Comandante Gustavo Kraemer Airport,Bagé,BR,-31.390499,-54.112202,medium_airport
SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,-19.85074,-43.950316,medium_airport
SBBI,Bacacheri Airport,Curitiba,BR,-25.4051,-49.231998,medium_airport
SBBP,Estadual Arthur Siqueira Airport,Bragança Paulista,BR,-22.978822,-46.537131,small_airport
SBBQ,Major Brigadeiro Doorgal Borges Airport,Barbacena,BR,-21.2672,-43.76101,medium_airport
SBBR,Presidente Juscelino Kubitschek International Airport,Brasília,BR,-15.869167,-47.920834,large_airport
SBBT,Chafei Amsei Airport,Barretos,BR,-20.584631,-48.594125,medium_airport
SBBU,Bauru Airport,Bauru,BR,-22.344999,-49.053799,small_airport
SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,2.845855,-60.690944,medium_airport
SBBW,Barra do Garças Airport,Barra do Garças,BR,-15.861417,-52.389008,medium_airport
SBBZ,Umberto Modiano Airport,Cabo Frio,BR,-22.770881,-41.96308,medium_airport
SBCA,Coronel Adalberto Mendes da Silva Airport,Cascavel,BR,-25.000323,-53.501208,medium_airport
SBCB,Cabo Frio Airport,Cabo Frio,BR,-22.921485,-42.071874,small_airport
SBCC,Campo de Provas Brigadeiro Veloso,Novo Progresso,BR,-9.33394,-54.965401,medium_airport
SBCD,Doctor Carlos Alberto da Costa Neves Airport,Caçador,BR,-26.787423,-50.939942,small_airport
SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,-19.63571,-43.966928,large_airport
SBCG,Campo Grande Airport,Campo Grande,BR,-20.469998,-54.673988,medium_airport
SBCH,Serafin Enoss Bertaso Airport,Chapecó,BR,-27.134199,-52.656601,medium_airport
SBCI,Brig. Lysias Augusto Rodrigues Airport,Carolina,BR,-7.32044,-47.458698,medium_airport
SBCJ,Carajás Airport,Parauapebas,BR,-6.117841,-50.003372,medium_airport
SBCM,Forquilhinha - Criciúma  Airport,Criciúma,BR,-28.725743,-49.424475,medium_airport
SBCN,Nelson Ribeiro Guimarães Airport,Caldas Novas,BR,-17.725096,-48.606324,small_airport
SBCO,Canoas Air Force Base,Porto Alegre,BR,-29.945928,-51.144413,medium_airport
SBCP,Bartolomeu Lisandro Airport,Campos dos Goytacazes,BR,-21.698299,-41.301701,medium_airport
SBCR,Corumbá International Airport,Corumbá,BR,-19.01193,-57.672772,medium_airport
SBCT,Afonso Pena Airport,Curitiba,BR,-25.5285,-49.1758,medium_airport
SBCV,Caravelas Airport,Caravelas,BR,-17.6523,-39.253101,medium_airport
SBCX,Hugo Cantergiani Regional Airport,Caxias Do Sul,BR,-29.197183,-51.187647,medium_airport
SBCY,Marechal Rondon Airport,Cuiabá,BR,-15.6529,-56.116699,medium_airport
SBCZ,Cruzeiro do Sul Airport,Cruzeiro Do Sul,BR,-7.59991,-72.769501,medium_airport
SBDB,Bonito Airport,Bonito,BR,-21.2473,-56.452399,small_airport
SBDN,Presidente Prudente Airport,Presidente Prudente,BR,-22.1751,-51.424599,medium_airport
SBDO,Dourados Airport,Dourados,BR,-22.2019,-54.926601,small_airport
SBEG,Eduardo Gomes International Airport,Manaus,BR,-3.03861,-60.049702,large_airport
SBEK,Jacareacanga Airport,Jacareacanga,BR,-6.23316,-57.776901,medium_airport
SBES,Tenente Jorge Henrique Möller Airport,São Pedro da Aldeia,BR,-22.812901,-42.092602,small_airport
SBFI,Cataratas International Airport,Foz do Iguaçu,BR,-25.594167,-54.489444,medium_airport
SBFL,Hercílio Luz International Airport,Florianópolis,BR,-27.670279,-48.552502,large_airport
SBFN,Fernando de Noronha Airport,Fernando de Noronha,BR,-3.854471,-32.423302,medium_airport
SBFZ,Pinto Martins International Airport,Fortaleza,BR,-3.775833,-38.532222,large_airport
SBGL,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,BR,-22.809999,-43.250557,large_airport
SBGM,Guajará-Mirim Airport,Guajará-Mirim,BR,-10.78641,-65.28486,medium_airport
SBGO,Santa Genoveva Airport,Goiânia,BR,-16.632,-49.220699,medium_airport
SBGP,EMBRAER - Unidade Gavião Peixoto Airport,Gavião Peixoto,BR,-21.773701,-48.405102,small_airport
SBGR,Guarulhos - Governador André Franco Montoro International Airport,São Paulo,BR,-23.431944,-46.467778,large_airport
SBGU,Tancredo Thomas de Faria Airport,Guarapuava,BR,-25.388327,-51.52349,small_airport
SBGV,Coronel Altino Machado Airport,Governador Valadares,BR,-18.895882,-41.982869,medium_airport
SBGW,Edu Chaves Field,Guaratinguetá,BR,-22.791599,-45.2048,medium_airport
SBHT,Altamira Interstate Airport,Altamira,BR,-3.253144,-52.253938,medium_airport
SBIC,Itacoatiara Airport,Itacoatiara,BR,-3.126539,-58.481668,medium_airport
SBIH,Itaituba Airport,Itaituba,BR,-4.242131,-56.000651,medium_airport
SBIL,Bahia - Jorge Amado Airport,Ilhéus,BR,-14.815929,-39.033458,medium_airport
SBIP,Usiminas Airport,Ipatinga,BR,-19.470699,-42.487598,medium_airport
SBIT,Francisco Vilela do Amaral Airport,Itumbiara,BR,-18.4447,-49.213402,small_airport
SBIZ,Prefeito Renato Moreira Airport,Imperatriz,BR,-5.53129,-47.459999,medium_airport
SBJA,Humberto Ghizzo Bortoluzzi Regional Airport,Jaguaruna,BR,-28.6753,-49.0596,small_airport
SBJD,Comte. Rolim Adolfo Amaro–Jundiaí State Airport,Jundiaí,BR,-23.180861,-46.943921,small_airport
SBJE,Comandante Ariston Pessoa Airport,Cruz,BR,-2.906425,-40.357338,medium_airport
SBJF,Francisco de Assis Airport,Juiz de Fora,BR,-21.791482,-43.386072,medium_airport
SBJH,São Paulo Catarina Executive Airport,São Roque,BR,-23.426886,-47.165658,medium_airport
SBJI,Ji-Paraná Airport,Ji-Paraná,BR,-10.870743,-61.846675,small_airport
SBJP,Presidente Castro Pinto International Airport,João Pessoa,BR,-7.148691,-34.950554,medium_airport
SBJR,Jacarepaguá - Roberto Marinho Airport,Rio De Janeiro,BR,-22.986773,-43.372194,small_airport
SBJU,Orlando Bezerra de Menezes Airport,Juazeiro do Norte,BR,-7.21932,-39.269096,small_airport
SBJV,Lauro Carneiro de Loyola Airport,Joinville,BR,-26.224501,-48.797401,medium_airport
SBKG,Presidente João Suassuna Airport,Campina Grande,BR,-7.269662,-35.896057,medium_airport
SBKP,Viracopos International Airport,Campinas,BR,-23.007404,-47.134502,medium_airport
SBLE,Coronel Horácio de Mattos Airport,Lençóis,BR,-12.4823,-41.277,small_airport
SBLJ,Lages Airport,Lages,BR,-27.782101,-50.281502,medium_airport
SBLN,Lins Airport,Lins,BR,-21.663491,-49.729954,medium_airport
SBLO,Governor José Richa Airport,Londrina,BR,-23.334375,-51.128365,medium_airport
SBLP,Bom Jesus da Lapa Airport,Bom Jesus da Lapa,BR,-13.2621,-43.4081,medium_airport
SBLS,Lagoa Santa Air Base,Lagoa Santa,BR,-19.661751,-43.897404,small_airport
SBMA,João Correa da Rocha Airport,Marabá,BR,-5.36859,-49.138,medium_airport
SBMC,Minaçu Airport,Minaçu,BR,-13.5491,-48.195301,medium_airport
SBMD,Monte Dourado - Serra do Areão Airport,Almeirim,BR,-0.889839,-52.6022,medium_airport
SBME,Macaé Benedito Lacerda Airport,Macaé,BR,-22.343,-41.765999,medium_airport
SBMG,Regional de Maringá - Sílvio Name Júnior Airport,Maringá,BR,-23.47606,-52.016187,medium_airport
SBMK,Mário Ribeiro Airport,Montes Claros,BR,-16.706919,-43.818901,medium_airport
SBML,Frank Miloye Milenkowichi–Marília State Airport,Marília,BR,-22.196899,-49.926485,medium_airport
SBMN,Ponta Pelada Airport / Manaus Air Base,Manaus,BR,-3.14604,-59.986301,medium_airport
SBMO,Zumbi dos Palmares Airport,Maceió,BR,-9.51081,-35.791698,medium_airport
SBMQ,Macapá - Alberto Alcolumbre International Airport,Macapá,BR,0.050664,-51.072201,medium_airport
SBMS,Dix-Sept Rosado Airport,Mossoró,BR,-5.20192,-37.3643,medium_airport
SBMT,Campo de Marte Airport,São Paulo,BR,-23.5091,-46.637798,medium_airport
SBMY,Manicoré Airport,Manicoré,BR,-5.81138,-61.278301,medium_airport
SBNF,Ministro Victor Konder International Airport,Navegantes,BR,-26.879431,-48.650979,medium_airport
SBNM,Santo Ângelo Airport,Santo Ângelo,BR,-28.282503,-54.169623,medium_airport
SBNT,Natal Air Force Base,Natal,BR,-5.91142,-35.2477,medium_airport
SBOA,Fazenda Antas Airstrip,Sapé,BR,-6.974453,-35.252233,small_airport
SBOD,Fazenda Santa Cruz Airport,Araguaína,BR,-7.455833,-49.195556,small_airport
SBOE,Fazenda Americana Airport,Querência,BR,-12.587371,-52.095226,small_airport
SBOF,Fazenda Bandeirantes Airport,Chapadão do Sul,BR,-19.318418,-52.534615,small_airport
SBOG,Fazenda Vereda Grande Airport,Vitória da Conquista,BR,-14.784789,-40.817046,small_airport
SBOH,Fazenda São Sebastião Airport,Tesouro,BR,-16.000866,-53.543618,small_airport
SBOI,Oiapoque Airport,Oiapoque,BR,3.85412,-51.797056,medium_airport
SBOK,Fazenda São Vicente Airport,Lucas do Rio Verde,BR,-13.290168,-55.975493,small_airport
SBOL,Fazenda Santa Lúcia Airstrip,Aporé,BR,-18.920278,-52.001389,small_airport
SBON,Fazenda Renascer Airport,Goiatins,BR,-7.615933,-47.452097,small_airport
SBOO,Fazenda Ceita Corê Airport,Bonito,BR,-20.838737,-56.588897,small_airport
SBOQ,Fazenda Irmãs Prata Airport,Chapadão do Céu,BR,-18.622041,-52.833071,small_airport
SBOR,Fazenda Agro Tamareira Airport,Mundo Novo,BR,-13.732032,-50.357632,small_airport
SBOS,Fazenda Santo Augusto Airport,Brasnorte,BR,-13.152778,-58.1175,small_airport
SBOU,Fazenda São Jerônimo Airstrip,Nova Canaã do Norte,BR,-10.270278,-55.786111,small_airport
SBOV,Fazenda Tabatinga Airport,Santa Rita do Trivelato,BR,-14.158204,-54.926212,small_airport
SBOW,Fazenda Agropecuária Vale do Ouro Airport,Itaituba,BR,-4.186313,-56.059897,small_airport
SBOX,Fazenda Baia Morena Airport,Corumbá,BR,-18.261098,-55.373709,small_airport
SBOY,Fazenda São José Airport,Corumbá,BR,-17.41704,-56.181159,small_airport
SBOZ,Fazenda Arizona Airport,Cáceres,BR,-16.180023,-57.278529,small_airport
SBPA,Salgado Filho International Airport,Porto Alegre,BR,-29.994712,-51.166592,medium_airport
SBPB,Parnaíba - Prefeito Doutor João Silva Filho International Airport,Parnaíba,BR,-2.89375,-41.731998,medium_airport
SBPC,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Poços De Caldas,BR,-21.842529,-46.569768,medium_airport
SBPF,Lauro Kurtz Airport,Passo Fundo,BR,-28.243976,-52.32777,medium_airport
SBPG,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Ponta Grossa,BR,-25.184476,-50.143822,medium_airport
SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,-10.2915,-48.356998,medium_airport
SBPK,João Simões Lopes Neto International Airport,Pelotas,BR,-31.717253,-52.327952,medium_airport
SBPL,Senador Nilo Coelho Airport,Petrolina,BR,-9.362422,-40.569098,medium_airport
SBPN,Porto Nacional Airport,Porto Nacional,BR,-10.719402,-48.3997,medium_airport
SBPO,Juvenal Loureiro Cardoso Airport,Pato Branco,BR,-26.217184,-52.694463,small_airport
SBPP,Ponta Porã Airport,Ponta Porã,BR,-22.549601,-55.702599,medium_airport
SBPR,Carlos Prates Airport,Belo Horizonte,BR,-19.909629,-43.989179,small_airport
SBPS,Porto Seguro Airport,Porto Seguro,BR,-16.438426,-39.080584,large_airport
SBPV,Governador Jorge Teixeira de Oliveira Airport,Porto Velho,BR,-8.707854,-63.90242,medium_airport
SBQA,Fazenda Floresta Airport,Nazário,BR,-16.536119,-49.838244,small_airport
SBQB,Fazenda Pedrinhas II Airport,Correntina,BR,-13.261944,-45.076944,small_airport
SBQC,Fazenda Cantagalo Airstrip,Nova Mutum,BR,-13.366514,-55.8551,small_airport
SBQE,Fazenda Tradição Airport,Ribeiro Gonçalves,BR,-7.804289,-45.057598,small_airport
SBQG,Fazenda Rio Azul Airport,São José do Rio Claro,BR,-13.513056,-56.598333,small_airport
SBQH,CMTE Juliano Rambo Airstrip,Confresa,BR,-10.699027,-51.614688,small_airport
SBQJ,Osvaldo de Carvalho Airport,Ibaiti,BR,-23.846436,-50.208429,small_airport
SBQK,Fazenda Mundial Airport,São Félix do Xingu,BR,-6.539099,-51.442256,small_airport
SBQM,Fazenda São Miguel Airstrip,Iateí,BR,-22.765333,-53.908334,small_airport
SBQN,Fazenda Nossa Senhora Aparecida II Airstrip,Porto Estrela,BR,-15.575414,-57.378182,small_airport
SBQO,Fazenda Paraíso Airstrip,Prado,BR,-17.0275,-39.176111,small_airport
SBQP,Fazenda Três Santos Airstrip,Uruçuí,BR,-7.752392,-44.315921,small_airport
SBQR,Fazenda Arena de Aço Airport,Buritizeiro,BR,-16.80878,-44.97319,small_airport
SBQS,Santa Rosa Airstrip,Campo Verde,BR,-15.405795,-54.964051,small_airport
SBQT,Fazenda Campo Formoso Airstrip,Tesouro,BR,-15.801978,-53.556395,small_airport
SBQX,Fazenda São Carlos Airstrip,Campo Novo do Parecis,BR,-13.578333,-57.936944,small_airport
SBRB,Rio Branco-Plácido de Castro International Airport,Rio Branco,BR,-9.869031,-67.893984,medium_airport
SBRD,Maestro Marinho Franco Airport,Rondonópolis,BR,-16.584292,-54.724803,medium_airport
SBRF,Recife/Guararapes - Gilberto Freyre International Airport,Recife,BR,-8.125984,-34.923316,medium_airport
SBRJ,Santos Dumont Airport,Rio de Janeiro,BR,-22.9105,-43.163101,medium_airport
SBRP,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053,medium_airport
SBRR,Barreirinhas National Airport,Barreirinhas,BR,-2.756644,-42.803187,small_airport
SBSC,Santa Cruz Air Force Base,Rio de Janeiro,BR,-22.9324,-43.719101,medium_airport
SBSG,São Gonçalo do Amarante - Governador Aluízio Alves International Airport,Natal,BR,-5.769804,-35.366578,medium_airport
SBSI,Presidente João Batista Figueiredo Airport,Sinop,BR,-11.885001,-55.586109,small_airport
SBSJ,Professor Urbano Ernesto Stumpf Airport,São José Dos Campos,BR,-23.2292,-45.8615,medium_airport
SBSL,Marechal Cunha Machado International Airport,São Luís,BR,-2.58536,-44.2341,medium_airport
SBSM,Santa Maria Airport,Santa Maria,BR,-29.711399,-53.688202,medium_airport
SBSN,Santarém - Maestro Wilson Fonseca International Airport,Santarém,BR,-2.422423,-54.79306,medium_airport
SBSO,Adolino Bedin Regional Airport,Sorriso,BR,-12.479177,-55.672341,small_airport
SBSP,Congonhas Airport,São Paulo,BR,-23.627657,-46.654601,medium_airport
SBSR,Prof. Eribelto Manoel Reino State Airport,São José do Rio Preto,BR,-20.817113,-49.406963,medium_airport
SBST,Santos Nero Moura Air Base / Guarujá Airport,Guarujá,BR,-23.928192,-46.300195,medium_airport
SBSV,Deputado Luiz Eduardo Magalhães International Airport,Salvador,BR,-12.908611,-38.322498,large_airport
SBTA,Base de Aviação de Taubaté,Taubaté,BR,-23.0401,-45.51615,medium_airport
SBTB,Trombetas Airport,Oriximiná,BR,-1.4896,-56.396801,medium_airport
SBTC,Una-Comandatuba Airport,Una,BR,-15.354358,-38.998729,small_airport
SBTD,Toledo - Luiz Dalcanale Filho Municipal Airport,Toledo,BR,-24.6863,-53.697498,small_airport
SBTE,Senador Petrônio Portela Airport,Teresina,BR,-5.06025,-42.823712,medium_airport
SBTF,Tefé Airport,Tefé,BR,-3.38294,-64.724098,medium_airport
SBTG,Plínio Alarcom Airport,Três Lagoas,BR,-20.752643,-51.682026,small_airport
SBTK,Tarauacá Airport,Tarauacá,BR,-8.155534,-70.782985,medium_airport
SBTL,Telêmaco Borba Airport,Telêmaco Borba,BR,-24.317801,-50.6516,medium_airport
SBTR,Torres Airport,Torres,BR,-29.4149,-49.810001,small_airport
SBTS,Tiriós Airport,Aldeia Tiriós,BR,2.224537,-55.944711,medium_airport
SBTT,Tabatinga Airport,Tabatinga,BR,-4.25567,-69.935799,medium_airport
SBTU,Tucuruí Airport,Tucuruí,BR,-3.78601,-49.720299,medium_airport
SBTV,Terravista Airport,Porto Seguro,BR,-16.541416,-39.10811,small_airport
SBUA,São Gabriel da Cachoeira Airport,São Gabriel da Cachoeira,BR,-0.14835,-66.9855,medium_airport
SBUF,Paulo Afonso Airport,Paulo Afonso,BR,-9.40088,-38.250599,medium_airport
SBUG,Rubem Berta Airport,Uruguaiana,BR,-29.7822,-57.0382,medium_airport
SBUL,Ten. Cel. Aviador César Bombonato Airport,Uberlândia,BR,-18.883579,-48.225936,medium_airport
SBUR,Mário de Almeida Franco Airport,Uberaba,BR,-19.765036,-47.964805,medium_airport
SBUY,Urucu Airport,Urucu,BR,-4.884263,-65.355421,small_airport
SBVG,Major Brigadeiro Trompowsky Airport,Varginha,BR,-21.591375,-45.474116,medium_airport
SBVH,Brigadeiro Camarão Airport,Vilhena,BR,-12.6944,-60.098301,medium_airport
SBVT,Eurico de Aguiar Salles Airport,Vitória,BR,-20.258,-40.285,large_airport
SBYA,Iauaretê Airport,São Gabriel da Cachoeira,BR,0.610384,-69.179992,small_airport
SBYS,Campo Fontenelle,Pirassununga,BR,-21.984692,-47.341207,medium_airport
SBZM,Presidente Itamar Franco Airport,Juiz de Fora,BR,-21.513086,-43.173069,medium_airport
SCAB,El Alba Airport,La Lumbrera,CL,-33.658694,-71.289877,small_airport
SCAC,Pupelde Airport,Ancud,CL,-41.904251,-73.796571,small_airport
SCAD,Santa Adriana Airport,Ovalle,CL,-30.628611,-71.273056,small_airport
SCAE,El Buitre Airport,Arica,CL,-18.508938,-70.290707,small_airport
SCAG,Agua Santa Airport,Palmilla,CL,-34.551476,-71.335891,small_airport
SCAH,Tolquien Airport,Achao,CL,-42.4494018555,-73.5246963501,small_airport
SCAI,Curacautín Airport,Curacautín,CL,-38.431514,-71.923027,small_airport
SCAJ,Las Alpacas Airport,Retiro,CL,-36.145279,-71.763054,small_airport
SCAK,Atacalco Airport,Recinto,CL,-36.919383,-71.577764,small_airport
SCAL,Valchac Airport,Cochrane,CL,-47.116279,-72.481975,small_airport
SCAM,Alempue Airport,Teno,CL,-34.865002,-71.101944,small_airport
SCAN,San Rafael Airport,Los Andes,CL,-32.814201,-70.646698,small_airport
SCAO,Palo Alto Airport,Lolol,CL,-34.733055,-71.740837,small_airport
SCAP,Alto Palena Airport,Palena,CL,-43.611492,-71.805452,small_airport
SCAQ,Arquilhué Airport,Lago Ranco,CL,-40.198299,-72.029198,small_airport
SCAR,Chacalluta Airport,Arica,CL,-18.348499,-70.338699,medium_airport
SCAS,Cabo Juan Román Airfield,Puerto Aysén,CL,-45.3992,-72.670303,small_airport
SCAT,Desierto de Atacama Airport,Copiapo,CL,-27.2611999512,-70.7791976929,medium_airport
SCAU,Juan Enrique Airport,Paine,CL,-33.8936,-70.885597,small_airport
SCAY,Ayacara Airport,Ayacara,CL,-42.310832,-72.790275,small_airport
SCAZ,Azopardo Airport,Timaukel,CL,-54.481014,-68.940689,small_airport
SCBA,Balmaceda Airport,Balmaceda,CL,-45.915968,-71.689499,medium_airport
SCBB,Del Bío Bío Airport,Negrete,CL,-37.587222,-72.503611,small_airport
SCBC,Cacique Blanco Airport,Lago Verde,CL,-44.23111,-71.864166,small_airport
SCBD,El Boldal Airport,Santa Cruz,CL,-34.684444,-71.206108,small_airport
SCBE,Barriles Airport,Tocopilla,CL,-22.1411,-70.062897,medium_airport
SCBI,Pampa Guanaco Airport,Bahia Inutil,CL,-54.049977,-68.809193,small_airport
SCBL,El Porvenir Airport,Casablanca,CL,-33.273056,-71.525278,small_airport
SCBN,Cotreumo Airport,Rio Bueno,CL,-40.4006,-72.6614,small_airport
SCBO,General Bernardo O'Higgins Base Skyway,General Bernardo O'Higgins Base,AQ,-63.344,-57.842,small_airport
SCBQ,El Bosque Airport,Santiago,CL,-33.561798,-70.6884,small_airport
SCBR,Lago Brown Airport,Lago Brown,CL,-47.391945,-72.317497,small_airport
SCBS,Posesión Airport,Bahia Posesion,CL,-52.292588,-68.933029,small_airport
SCBT,Rincón Bonito Airport,Cochamo,CL,-42.028889,-72.096107,small_airport
SCBU,El Baúl Airstrip,Molina,CL,-35.341435,-70.9108,small_airport
SCBV,Bellavista Airport,Rio Claro,CL,-35.189724,-71.296669,small_airport
SCCA,El Boldo Airport,Cauquenes,CL,-35.97139,-72.224998,small_airport
SCCB,Pedro Villarroel C. Airport,Combarbala,CL,-31.221945,-71.070274,small_airport
SCCC,Chile Chico Airport,Chile Chico,CL,-46.5831,-71.686323,medium_airport
SCCE,El Arenal Airport,Cauquenes,CL,-35.896389,-72.055833,small_airport
SCCF,El Loa Airport,Calama,CL,-22.498199,-68.903603,medium_airport
SCCG,La Pelícana Airport,Combarbala,CL,-31.063889,-70.954445,small_airport
SCCH,Gral. Bernardo O´Higgins Airport,Chillan,CL,-36.5825,-72.031403,medium_airport
SCCI,President Carlos Ibañez del Campo International Airport,Punta Arenas,CL,-53.002602,-70.854599,medium_airport
SCCK,Contao Airport,Contao,CL,-41.800304,-72.722237,small_airport
SCCL,Caldera Airport,Caldera,CL,-27.0781,-70.795303,small_airport
SCCM,Molco Airport,Choshuenco,CL,-39.825001,-72.082497,small_airport
SCCN,Alto Cauquenes Airport,Cauquenes,CL,-35.88028,-72.327225,small_airport
SCCQ,Tambillos Airport,Coquimbo,CL,-30.198889,-71.246944,small_airport
SCCR,Enrique Mayer Soto Airport,Caleta Tortel,CL,-47.787079,-73.533028,small_airport
SCCS,Santa Rita Airport,Casablanca,CL,-33.2775,-71.45639,small_airport
SCCT,Quivolgo Airport,Constitucion,CL,-35.308601,-72.392799,small_airport
SCCU,Lolco Airport,Lonquimay,CL,-38.158054,-71.423889,small_airport
SCCV,Curacaví Airport,Curacaví,CL,-33.4128,-71.165604,small_airport
SCCY,Teniente Vidal Airport,Coyhaique,CL,-45.5942,-72.106102,medium_airport
SCDA,Diego Aracena Airport,Iquique,CL,-20.5352,-70.181297,medium_airport
SCDD,Don Dobri Airport,Puerto Varas,CL,-41.235473,-72.514667,small_airport
SCDG,Don Aliro Garcia Airport,La Estrella,CL,-34.193889,-71.568056,small_airport
SCDH,Vodudahue Airport,Chaiten,CL,-42.488888,-72.350555,small_airport
SCDI,Pichidangui Airport,Pichidangui,CL,-32.143055,-71.50528,small_airport
SCDK,El Patagual Airport,Concepcion,CL,-37.025519,-72.982733,small_airport
SCDL,El Algarrobo Airport,Cabildo,CL,-32.471943,-70.993057,small_airport
SCDM,San Damian Airport,Duao,CL,-34.878056,-72.145554,small_airport
SCDQ,San Lorenzo Airport,Duqueco,CL,-37.523335,-71.726112,small_airport
SCDS,San Andrés Airport,Retiro,CL,-36.005554,-71.76667,small_airport
SCDW,Almirante Schroeders Airport,Isla Dawson,CL,-53.610699,-70.470497,small_airport
SCEA,El Amarillo Airport,Chaiten,CL,-43.006111,-72.478333,small_airport
SCEB,Entrada Baker Airport,Entrada Baker,CL,-47.184166,-71.976112,small_airport
SCEC,Pelícano Airport,Estacion Chañaral,CL,-29.144899,-70.887802,small_airport
SCED,Los Cedros Airport,Sagrada Familia,CL,-35.154999,-71.585281,small_airport
SCEG,El Corte Airport,Talagante,CL,-33.709999,-70.913055,small_airport
SCEH,El Huachi Airport,Santa Barbara,CL,-37.647221,-71.753891,small_airport
SCEI,Potrerillos Airport,Diego de Almagro,CL,-26.380144,-69.475458,small_airport
SCEK,Chépica Airport,Chepica,CL,-34.739723,-71.324722,small_airport
SCEL,Comodoro Arturo Merino Benítez International Airport,Santiago,CL,-33.393001556396484,-70.78579711914062,large_airport
SCEO,El Salto Airport,Parral,CL,-36.13028,-71.857498,small_airport
SCEP,El Principal Airport,Pirque,CL,-33.724998,-70.5103,small_airport
SCER,Quintero Airport,Quintero,CL,-32.790199,-71.521698,small_airport
SCES,Ricardo García Posada Airport,El Salvador,CL,-26.3111,-69.765198,medium_airport
SCET,El Tambo Airport,San Vicente De Tagua Tagua,CL,-34.475555,-71.014168,small_airport
SCEV,El Avellano Airport,Frutillar,CL,-41.051666,-73.35111,small_airport
SCEX,Río Exploradores Airport,Aysén,CL,-46.353611,-73.327778,small_airport
SCEY,Entrada Mayer Airport,Entrada Mayer,CL,-48.201452,-72.32759,small_airport
SCFA,Andrés Sabella Gálvez International Airport,Antofagasta,CL,-23.444501,-70.445099,medium_airport
SCFC,Fachinal Airport,Fachinal,CL,-46.548343,-72.218714,small_airport
SCFF,Freirina Airport,Freirina,CL,-28.526388,-71.061943,small_airport
SCFI,Fundo Tehuén Airport,Frutillar,CL,-41.091965,-73.127023,small_airport
SCFJ,Fray Jorge Airport,Ovalle,CL,-30.68,-71.578613,small_airport
SCFK,Fundo El Carmen Airport,Chillan,CL,-36.641796,-72.011862,small_airport
SCFL,Fundo Loma Larga Airport,Casablanca,CL,-33.279999,-71.379204,small_airport
SCFM,Captain Fuentes Martinez Airport,Porvenir,CL,-53.2537,-70.319199,medium_airport
SCFN,Russfin Airport,Timaukel,CL,-53.799,-69.12,small_airport
SCFO,La Reforma Airport,Pelarco,CL,-35.458057,-71.281113,small_airport
SCFR,Frutillar Airport,Frutillar,CL,-41.130833,-73.06472,small_airport
SCFS,Los Calafates Airport,Chonchi,CL,-42.67889,-73.896667,small_airport
SCFT,Futaleufú Airport,Futaleufu,CL,-43.189201,-71.851097,small_airport
SCFU,Loncopan Airport,Futrono,CL,-40.066399,-72.537804,small_airport
SCFX,Isla San Felix Airport,Isla San Felix,CL,-26.2939,-80.096199,small_airport
SCGA,Punta Galera Airport,La Union,CL,-40.0019,-73.696404,small_airport
SCGB,Guadaba Airport,Los Sauces,CL,-37.977779,-72.929443,small_airport
SCGC,Union Glacier Blue-Ice Runway,Union Glacier,AQ,-79.777778,-83.320833,small_airport
SCGE,María Dolores Airport,Los Angeles,CL,-37.401699,-72.4254,small_airport
SCGF,Golfo Azul Airport,Futrono,CL,-40.140833,-72.283611,small_airport
SCGH,Cholguahue Airport,Los Angeles,CL,-37.469723,-72.138611,small_airport
SCGI,San Guillermo Airport,Retiro,CL,-36.00111,-71.829445,small_airport
SCGL,Las Aguilas Airport,Rapel,CL,-34.169167,-71.531113,small_airport
SCGM,Los Gomeros Airport,Rengo,CL,-34.361111,-70.881943,small_airport
SCGN,Caleta Gonzalo Airport,Chaiten,CL,-42.56361,-72.599724,small_airport
